impacto_presupuestario_anio,impacto_presupuestario_mes,ejercicio_presupuestario,sector_id,sector_desc,subsector_id,subsector_desc,caracter_id,caracter_desc,jurisdiccion_id,jurisdiccion_desc,subjurisdiccion_id,subjurisdiccion_desc,entidad_id,entidad_desc,servicio_id,servicio_desc,tipo_id,tipo_desc,clase_id,clase_desc,concepto_id,concepto_desc,subconcepto_id,subconcepto_desc,fuente_financiamiento_id,fuente_financiamiento_id_desc,clasificador_economico_8_digitos_id,clasificador_economico_8_digitos_desc,prestamo_externo_id,prestamo_externo_desc,recurso_inicial,recurso_vigente,recurso_ingresado_percibido,ultima_actualizacion_fecha
2024,1,2024,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,80,Ministerio de Salud,0,Ministerio de Salud,0,Ministerio de Salud,310,Ministerio de Salud,12,Ingresos no impositivos,1,Tasas,9,Otras,56,Fondo Nacional de la Salud,1.3,Recursos con Afectación Específica,11310000,Tasas,0,GENERICO,"105,08","105,08","0,912584",Última actualización del ejercicio 2024: 12 Abril 2024.
2024,1,2024,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,80,Ministerio de Salud,0,Ministerio de Salud,0,Ministerio de Salud,310,Ministerio de Salud,12,Ingresos no impositivos,9,Otros ingresos no impositivos,4,Aporte Solidario y Extraordinario para Ayudar a Morigerar los Efectos de la Pandemia,1,Ley Nº 27.605 - Art. 7 - 20%. Equipamiento e insumos médicos,1.3,Recursos con Afectación Específica,11330000,Otros ingresos no impositivos,0,GENERICO,"469,541118","469,541118","9,8556",Última actualización del ejercicio 2024: 12 Abril 2024.
2024,1,2024,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,88,Ministerio de Capital Humano,1,Ministerio de Capital Humano,0,Ministerio de Capital Humano,388,Ministerio de Capital Humano,11,Ingresos impositivos,1,Sobre los ingresos,3,Premios de juegos de azar y concursos deportivos,31,Bibliotecas Populares Ley No 23.351,1.3,Recursos con Afectación Específica,11111000,Sobre los ingresos,0,GENERICO,"1373,769517","1373,769517",0,Última actualización del ejercicio 2024: 12 Abril 2024.
2024,1,2024,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,88,Ministerio de Capital Humano,1,Ministerio de Capital Humano,0,Ministerio de Capital Humano,388,Ministerio de Capital Humano,12,Ingresos no impositivos,5,Alquileres,1,Alquileres de inmuebles,29,Otros,1.3,Recursos con Afectación Específica,11330000,Otros ingresos no impositivos,0,GENERICO,"26,4","26,4",0,Última actualización del ejercicio 2024: 12 Abril 2024.
2024,1,2024,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,88,Ministerio de Capital Humano,1,Ministerio de Capital Humano,0,Ministerio de Capital Humano,388,Ministerio de Capital Humano,12,Ingresos no impositivos,6,Multas,1,Multas por infracciones,29,Otras,1.3,Recursos con Afectación Específica,11330000,Otros ingresos no impositivos,0,GENERICO,"8,770118","8,770118",0,Última actualización del ejercicio 2024: 12 Abril 2024.
2024,1,2024,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,88,Ministerio de Capital Humano,1,Ministerio de Capital Humano,0,Ministerio de Capital Humano,388,Ministerio de Capital Humano,14,Venta de bienes y servicios de administraciones públicas,2,Venta de servicios,1,Venta de servicios varios de la Administración Nacional,29,Otros,1.3,Recursos con Afectación Específica,11400000,Ventas de bienes y serv. de las administraciones públicas,0,GENERICO,"17,579419","17,579419",0,Última actualización del ejercicio 2024: 12 Abril 2024.
2024,1,2024,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,88,Ministerio de Capital Humano,1,Ministerio de Capital Humano,0,Ministerio de Capital Humano,388,Ministerio de Capital Humano,17,Transferencias corrientes,1,Transferencias corrientes del sector privado,3,Transferencias corrientes de empresas privadas,0,Transferencias corrientes de empresas privadas,1.4,Transferencias Internas,11713000,De empresas privadas,0,GENERICO,"4,28","4,28",0,Última actualización del ejercicio 2024: 12 Abril 2024.
2024,1,2024,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,88,Ministerio de Capital Humano,1,Ministerio de Capital Humano,0,Ministerio de Capital Humano,388,Ministerio de Capital Humano,17,Transferencias corrientes,3,Transferencias corrientes de instituciones públicas financieras,1,Transferencias corrientes de instituciones públicas financieras,29,Otras,1.4,Transferencias Internas,11722200,De las instituciones públicas financieras,0,GENERICO,8,8,0,Última actualización del ejercicio 2024: 12 Abril 2024.
2024,1,2024,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,88,Ministerio de Capital Humano,1,Ministerio de Capital Humano,0,Ministerio de Capital Humano,388,Ministerio de Capital Humano,17,Transferencias corrientes,6,Transferencias corrientes del sector externo,2,Transferencias corrientes de organismos internacionales,0,Transferencias corrientes de organismos internacionales,2.1,Transferencias Externas,11732000,De organismos internacionales,90060101,AFD 1034 Mapa Federal de la Institucionalidad de Género y Diversidad en Argentina,"29,565754","29,565754",0,Última actualización del ejercicio 2024: 12 Abril 2024.
2024,1,2024,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,88,Ministerio de Capital Humano,1,Ministerio de Capital Humano,0,Ministerio de Capital Humano,388,Ministerio de Capital Humano,17,Transferencias corrientes,6,Transferencias corrientes del sector externo,2,Transferencias corrientes de organismos internacionales,0,Transferencias corrientes de organismos internacionales,2.1,Transferencias Externas,11732000,De organismos internacionales,90053000,SEGIB Acciones Innovadoras e Inclusivas para la Gestión del Patrimonio Cultural de la Manzana de,2,2,0,Última actualización del ejercicio 2024: 12 Abril 2024.
2024,1,2024,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,88,Ministerio de Capital Humano,2,"Secretaría Nacional de Niñez, Adolescencia y Familia",0,"Secretaría Nacional de Niñez, Adolescencia y Familia",341,"Secretaría Nacional de Niñez, Adolescencia y Familia",14,Venta de bienes y servicios de administraciones públicas,2,Venta de servicios,1,Venta de servicios varios de la Administración Nacional,29,Otros,1.3,Recursos con Afectación Específica,11400000,Ventas de bienes y serv. de las administraciones públicas,0,GENERICO,"0,024","0,024",0,Última actualización del ejercicio 2024: 12 Abril 2024.
2024,1,2024,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,88,Ministerio de Capital Humano,2,"Secretaría Nacional de Niñez, Adolescencia y Familia",0,"Secretaría Nacional de Niñez, Adolescencia y Familia",341,"Secretaría Nacional de Niñez, Adolescencia y Familia",16,Rentas de la propiedad,5,Arrendamiento de tierras y terrenos,1,Arrendamiento de tierras,2,Decreto 1.382/12 - Artículo 15 - 70%,1.3,Recursos con Afectación Específica,11630000,Arrendamiento de tierras y terrenos,0,GENERICO,"59,965546","59,965546",0,Última actualización del ejercicio 2024: 12 Abril 2024.
2024,1,2024,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,88,Ministerio de Capital Humano,3,Secretaría de Trabajo,0,Secretaría de Trabajo,350,"Secretaría  de Trabajo, Empleo y Seguridad Social",12,Ingresos no impositivos,1,Tasas,9,Otras,89,Ley 24.635 Conciliación Laboral,1.3,Recursos con Afectación Específica,11310000,Tasas,0,GENERICO,"212,326","212,326","12,34376043",Última actualización del ejercicio 2024: 12 Abril 2024.
2024,1,2024,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,88,Ministerio de Capital Humano,3,Secretaría de Trabajo,0,Secretaría de Trabajo,350,"Secretaría  de Trabajo, Empleo y Seguridad Social",12,Ingresos no impositivos,1,Tasas,9,Otras,93,Empresas de Servicios Eventuales,1.3,Recursos con Afectación Específica,11310000,Tasas,0,GENERICO,"26,8","26,8",0,Última actualización del ejercicio 2024: 12 Abril 2024.
2024,1,2024,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,88,Ministerio de Capital Humano,3,Secretaría de Trabajo,0,Secretaría de Trabajo,350,"Secretaría  de Trabajo, Empleo y Seguridad Social",12,Ingresos no impositivos,6,Multas,1,Multas por infracciones,2,Ley Nº 25.877 - Infrac. a obligaciones de la Seguridad Socia,1.3,Recursos con Afectación Específica,11330000,Otros ingresos no impositivos,0,GENERICO,"936,0454","936,0454","67,85835721",Última actualización del ejercicio 2024: 12 Abril 2024.
2024,1,2024,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,88,Ministerio de Capital Humano,3,Secretaría de Trabajo,0,Secretaría de Trabajo,350,"Secretaría  de Trabajo, Empleo y Seguridad Social",12,Ingresos no impositivos,6,Multas,1,Multas por infracciones,59,Incumplimiento de la normativa laboral federal y de la seguridad social,1.3,Recursos con Afectación Específica,11330000,Otros ingresos no impositivos,0,GENERICO,"119,07","119,07","48,51785454",Última actualización del ejercicio 2024: 12 Abril 2024.
2024,1,2024,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,88,Ministerio de Capital Humano,3,Secretaría de Trabajo,0,Secretaría de Trabajo,350,"Secretaría  de Trabajo, Empleo y Seguridad Social",12,Ingresos no impositivos,6,Multas,1,Multas por infracciones,89,Ley 24635 Conciliació Laboral,1.3,Recursos con Afectación Específica,11330000,Otros ingresos no impositivos,0,GENERICO,"27,076","27,076",0,Última actualización del ejercicio 2024: 12 Abril 2024.
2024,1,2024,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,88,Ministerio de Capital Humano,3,Secretaría de Trabajo,0,Secretaría de Trabajo,350,"Secretaría  de Trabajo, Empleo y Seguridad Social",12,Ingresos no impositivos,9,Otros ingresos no impositivos,4,Aporte Solidario y Extraordinario para Ayudar a Morigerar los Efectos de la Pandemia,2,"Ley Nº 27.605 - Art. 7 - 20%. Subsidios a las micro, pequeñas y medianas empresas",1.3,Recursos con Afectación Específica,11330000,Otros ingresos no impositivos,0,GENERICO,"349,7512","349,7512","18,784",Última actualización del ejercicio 2024: 12 Abril 2024.
2024,1,2024,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,88,Ministerio de Capital Humano,4,Secretaría de Educacion,0,Secretaría de Educacion,330,Secretaría de Educación,12,Ingresos no impositivos,9,Otros ingresos no impositivos,1,Afectaciones y devoluciones,11,LEY 24.522 DE QUIEBRAS - ARTICULO 224,1.3,Recursos con Afectación Específica,11330000,Otros ingresos no impositivos,0,GENERICO,0,0,"6,738358",Última actualización del ejercicio 2024: 12 Abril 2024.
2024,1,2024,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,88,Ministerio de Capital Humano,4,Secretaría de Educacion,0,Secretaría de Educacion,330,Secretaría de Educación,12,Ingresos no impositivos,9,Otros ingresos no impositivos,4,Aporte Solidario y Extraordinario para Ayudar a Morigerar los Efectos de la Pandemia,3,Ley Nº 27.605 - Art. 7 - 20%. Programa Integral Becas Progresar,1.3,Recursos con Afectación Específica,11330000,Otros ingresos no impositivos,0,GENERICO,0,0,"9,8556",Última actualización del ejercicio 2024: 12 Abril 2024.
2024,1,2024,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,88,Ministerio de Capital Humano,4,Secretaría de Educacion,0,Secretaría de Educacion,330,Secretaría de Educación,14,Venta de bienes y servicios de administraciones públicas,2,Venta de servicios,1,Venta de servicios varios de la Administración Nacional,83,Fund. Argentina en la CIUP y Colegio Mayor Ntra. Sra. de Luj,1.3,Recursos con Afectación Específica,11400000,Ventas de bienes y serv. de las administraciones públicas,0,GENERICO,"156,5055","156,5055",0,Última actualización del ejercicio 2024: 12 Abril 2024.
2024,1,2024,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,88,Ministerio de Capital Humano,4,Secretaría de Educacion,0,Secretaría de Educacion,330,Secretaría de Educación,17,Transferencias corrientes,5,Transferencias corrientes de instituciones provinciales y municipales,1,Transferencias corrientes de la Administración Pública Provincial,29,Otras,1.4,Transferencias Internas,11723100,De la Administración Pública Provincial,0,GENERICO,"16,674729","16,674729",0,Última actualización del ejercicio 2024: 12 Abril 2024.
2024,1,2024,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,88,Ministerio de Capital Humano,4,Secretaría de Educacion,0,Secretaría de Educacion,330,Secretaría de Educación,17,Transferencias corrientes,6,Transferencias corrientes del sector externo,2,Transferencias corrientes de organismos internacionales,0,Transferencias corrientes de organismos internacionales,2.1,Transferencias Externas,11732000,De organismos internacionales,90055400,UNESCO Convocatoria Nacional para el programa de participación de la UNESCO para el bienio 2020-2021,"5,7","5,7",0,Última actualización del ejercicio 2024: 12 Abril 2024.
2024,1,2024,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,92,Recursos del Tesoro Nacional,0,Recursos del Tesoro Nacional,0,Recursos del Tesoro Nacional,999,Tesorería General de la Nación,11,Ingresos impositivos,1,Sobre los ingresos,1,Ganancias,1,42.34% Ganancias Coparticipado,1.1,Tesoro Nacional,11111000,Sobre los ingresos,0,GENERICO,"2903570,502428","2903570,502428","404902,52542056",Última actualización del ejercicio 2024: 12 Abril 2024.
2024,1,2024,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,92,Recursos del Tesoro Nacional,0,Recursos del Tesoro Nacional,0,Recursos del Tesoro Nacional,999,Tesorería General de la Nación,11,Ingresos impositivos,1,Sobre los ingresos,3,Premios de juegos de azar y concursos deportivos,1,Premios de Juegos Varios,1.1,Tesoro Nacional,11111000,Sobre los ingresos,0,GENERICO,"2667,05023","2667,05023","412,98328826",Última actualización del ejercicio 2024: 12 Abril 2024.
2024,1,2024,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,92,Recursos del Tesoro Nacional,0,Recursos del Tesoro Nacional,0,Recursos del Tesoro Nacional,999,Tesorería General de la Nación,11,Ingresos impositivos,1,Sobre los ingresos,3,Premios de juegos de azar y concursos deportivos,3,"Ley 27.346 - Título III, Capítulos I y II",1.1,Tesoro Nacional,11111000,Sobre los ingresos,0,GENERICO,"5569,46132","5569,46132","759,56811053",Última actualización del ejercicio 2024: 12 Abril 2024.
2024,1,2024,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,92,Recursos del Tesoro Nacional,0,Recursos del Tesoro Nacional,0,Recursos del Tesoro Nacional,999,Tesorería General de la Nación,11,Ingresos impositivos,2,Sobre el patrimonio,1,Activos,1,42.34% Activos Coparticipado,1.1,Tesoro Nacional,11112000,Sobre el patrimonio,0,GENERICO,0,0,"0,02414965",Última actualización del ejercicio 2024: 12 Abril 2024.
2024,1,2024,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,92,Recursos del Tesoro Nacional,0,Recursos del Tesoro Nacional,0,Recursos del Tesoro Nacional,999,Tesorería General de la Nación,11,Ingresos impositivos,2,Sobre el patrimonio,3,Inmuebles,0,Inmuebles,1.1,Tesoro Nacional,11112000,Sobre el patrimonio,0,GENERICO,"11765,738602","11765,738602","2101,80381805",Última actualización del ejercicio 2024: 12 Abril 2024.
2024,1,2024,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,92,Recursos del Tesoro Nacional,0,Recursos del Tesoro Nacional,0,Recursos del Tesoro Nacional,999,Tesorería General de la Nación,11,Ingresos impositivos,2,Sobre el patrimonio,5,Bienes Personales,1,Bienes Personales Tesoro,1.1,Tesoro Nacional,11112000,Sobre el patrimonio,0,GENERICO,"320822,2449","320822,2449","11859,65882128",Última actualización del ejercicio 2024: 12 Abril 2024.
2024,1,2024,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,92,Recursos del Tesoro Nacional,0,Recursos del Tesoro Nacional,0,Recursos del Tesoro Nacional,999,Tesorería General de la Nación,11,Ingresos impositivos,6,"Sobre la producción, el consumo y las transacciones",1,Valor agregado,1,42.34% IVA Coparticipado,1.1,Tesoro Nacional,11121000,"Sobre la producción, el consumo y las transacciones",0,GENERICO,"4757898,047545","4757898,047545","1015822,36786981",Última actualización del ejercicio 2024: 12 Abril 2024.
2024,1,2024,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,92,Recursos del Tesoro Nacional,0,Recursos del Tesoro Nacional,0,Recursos del Tesoro Nacional,999,Tesorería General de la Nación,11,Ingresos impositivos,6,"Sobre la producción, el consumo y las transacciones",2,Internos unificados,1,42.34% Internos Cigarrillos Coparticipado,1.1,Tesoro Nacional,11121000,"Sobre la producción, el consumo y las transacciones",0,GENERICO,"164183,216225","164183,216225","20151,85048503",Última actualización del ejercicio 2024: 12 Abril 2024.
2024,1,2024,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,92,Recursos del Tesoro Nacional,0,Recursos del Tesoro Nacional,0,Recursos del Tesoro Nacional,999,Tesorería General de la Nación,11,Ingresos impositivos,6,"Sobre la producción, el consumo y las transacciones",2,Internos unificados,2,42.34% Resto Internos Coparticipado,1.1,Tesoro Nacional,11121000,"Sobre la producción, el consumo y las transacciones",0,GENERICO,"205103,249594","205103,249594","39610,44445108",Última actualización del ejercicio 2024: 12 Abril 2024.
2024,1,2024,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,92,Recursos del Tesoro Nacional,0,Recursos del Tesoro Nacional,0,Recursos del Tesoro Nacional,999,Tesorería General de la Nación,11,Ingresos impositivos,6,"Sobre la producción, el consumo y las transacciones",3,Combustibles líquidos y al dióxido de carbono,1,Tesoro - 39% Combustibles,1.1,Tesoro Nacional,11121000,"Sobre la producción, el consumo y las transacciones",0,GENERICO,"42518,350849","42518,350849","3943,79684684",Última actualización del ejercicio 2024: 12 Abril 2024.
2024,1,2024,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,92,Recursos del Tesoro Nacional,0,Recursos del Tesoro Nacional,0,Recursos del Tesoro Nacional,999,Tesorería General de la Nación,11,Ingresos impositivos,6,"Sobre la producción, el consumo y las transacciones",4,Intereses pagados y costo financiero del endeudamiento empresario,1,"42,34% Intereses Pagados y Cost. Fin. del Endeud. Empr.",1.1,Tesoro Nacional,11121000,"Sobre la producción, el consumo y las transacciones",0,GENERICO,0,0,"505,85989138",Última actualización del ejercicio 2024: 12 Abril 2024.
2024,1,2024,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,92,Recursos del Tesoro Nacional,0,Recursos del Tesoro Nacional,0,Recursos del Tesoro Nacional,999,Tesorería General de la Nación,11,Ingresos impositivos,6,"Sobre la producción, el consumo y las transacciones",5,Sellos,0,Sellos,1.1,Tesoro Nacional,11121000,"Sobre la producción, el consumo y las transacciones",0,GENERICO,0,0,"588,43191",Última actualización del ejercicio 2024: 12 Abril 2024.
2024,1,2024,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,92,Recursos del Tesoro Nacional,0,Recursos del Tesoro Nacional,0,Recursos del Tesoro Nacional,999,Tesorería General de la Nación,11,Ingresos impositivos,7,Sobre el comercio y las transacciones internacionales,1,Derechos de importación,1,No Coparticipados Tesoro,1.1,Tesoro Nacional,11122000,Sobre el comercio y las transacciones internacionales,0,GENERICO,"909704,742067","909704,742067","221449,214215",Última actualización del ejercicio 2024: 12 Abril 2024.
2024,1,2024,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,92,Recursos del Tesoro Nacional,0,Recursos del Tesoro Nacional,0,Recursos del Tesoro Nacional,999,Tesorería General de la Nación,11,Ingresos impositivos,7,Sobre el comercio y las transacciones internacionales,2,Derechos de exportación,1,No Coparticipados Tesoro,1.1,Tesoro Nacional,11122000,Sobre el comercio y las transacciones internacionales,0,GENERICO,"1185335,44673","1185335,44673","608416,400905",Última actualización del ejercicio 2024: 12 Abril 2024.
2024,1,2024,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,92,Recursos del Tesoro Nacional,0,Recursos del Tesoro Nacional,0,Recursos del Tesoro Nacional,999,Tesorería General de la Nación,11,Ingresos impositivos,7,Sobre el comercio y las transacciones internacionales,3,Tasa de estadística,1,No Coparticipados Tesoro,1.1,Tesoro Nacional,11122000,Sobre el comercio y las transacciones internacionales,0,GENERICO,"57756,573803","57756,573803","13739,90414308",Última actualización del ejercicio 2024: 12 Abril 2024.
2024,1,2024,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,92,Recursos del Tesoro Nacional,0,Recursos del Tesoro Nacional,0,Recursos del Tesoro Nacional,999,Tesorería General de la Nación,11,Ingresos impositivos,9,Otros impuestos,9,Otros,9,Otros Coparticipados,1.1,Tesoro Nacional,11123000,Otros impuestos,0,GENERICO,"5753,156677","5753,156677",0,Última actualización del ejercicio 2024: 12 Abril 2024.
2024,1,2024,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,92,Recursos del Tesoro Nacional,0,Recursos del Tesoro Nacional,0,Recursos del Tesoro Nacional,999,Tesorería General de la Nación,11,Ingresos impositivos,9,Otros impuestos,9,Otros,15,Internos Sobre Segurros,1.1,Tesoro Nacional,11123000,Otros impuestos,0,GENERICO,"1863,804134","1863,804134","297,412035",Última actualización del ejercicio 2024: 12 Abril 2024.
2024,1,2024,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,92,Recursos del Tesoro Nacional,0,Recursos del Tesoro Nacional,0,Recursos del Tesoro Nacional,999,Tesorería General de la Nación,12,Ingresos no impositivos,1,Tasas,2,Fiscalización del transporte,29,Otras,1.1,Tesoro Nacional,11310000,Tasas,0,GENERICO,"164,856","164,856","1,01711",Última actualización del ejercicio 2024: 12 Abril 2024.
2024,1,2024,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,92,Recursos del Tesoro Nacional,0,Recursos del Tesoro Nacional,0,Recursos del Tesoro Nacional,999,Tesorería General de la Nación,12,Ingresos no impositivos,1,Tasas,9,Otras,1,Recaudaciones de la Administración General de Puertos,1.1,Tesoro Nacional,11310000,Tasas,0,GENERICO,"0,366","0,366",0,Última actualización del ejercicio 2024: 12 Abril 2024.
2024,1,2024,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,92,Recursos del Tesoro Nacional,0,Recursos del Tesoro Nacional,0,Recursos del Tesoro Nacional,999,Tesorería General de la Nación,12,Ingresos no impositivos,1,Tasas,9,Otras,8,Tasa de Actuación Judicial - Tribunal Fiscal de la Nación,1.1,Tesoro Nacional,11310000,Tasas,0,GENERICO,"934,82","934,82",0,Última actualización del ejercicio 2024: 12 Abril 2024.
2024,1,2024,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,92,Recursos del Tesoro Nacional,0,Recursos del Tesoro Nacional,0,Recursos del Tesoro Nacional,999,Tesorería General de la Nación,12,Ingresos no impositivos,1,Tasas,9,Otras,29,Varios,1.1,Tesoro Nacional,11310000,Tasas,0,GENERICO,"1057,078","1057,078","1958,40045526",Última actualización del ejercicio 2024: 12 Abril 2024.
2024,1,2024,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,92,Recursos del Tesoro Nacional,0,Recursos del Tesoro Nacional,0,Recursos del Tesoro Nacional,999,Tesorería General de la Nación,12,Ingresos no impositivos,2,Derechos,1,"Derechos de uso de puertos, aeropuertos y aeródromos",2,Puertos y Canales,1.1,Tesoro Nacional,11320000,Derechos,0,GENERICO,"1188,61","1188,61","14,08028949",Última actualización del ejercicio 2024: 12 Abril 2024.
2024,1,2024,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,92,Recursos del Tesoro Nacional,0,Recursos del Tesoro Nacional,0,Recursos del Tesoro Nacional,999,Tesorería General de la Nación,12,Ingresos no impositivos,2,Derechos,9,Otros derechos,2,Adjudicación de Licencias Serv. Personales de Comunicación,1.1,Tesoro Nacional,11320000,Derechos,0,GENERICO,"12,628","12,628",0,Última actualización del ejercicio 2024: 12 Abril 2024.
2024,1,2024,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,92,Recursos del Tesoro Nacional,0,Recursos del Tesoro Nacional,0,Recursos del Tesoro Nacional,999,Tesorería General de la Nación,12,Ingresos no impositivos,2,Derechos,9,Otros derechos,29,Varios,1.1,Tesoro Nacional,11320000,Derechos,0,GENERICO,"118,793","118,793","7,38211298",Última actualización del ejercicio 2024: 12 Abril 2024.
2024,1,2024,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,92,Recursos del Tesoro Nacional,0,Recursos del Tesoro Nacional,0,Recursos del Tesoro Nacional,999,Tesorería General de la Nación,12,Ingresos no impositivos,3,Primas,0,Primas,0,Primas,1.1,Tesoro Nacional,11330000,Otros ingresos no impositivos,0,GENERICO,"68144,759273","68144,759273",0,Última actualización del ejercicio 2024: 12 Abril 2024.
2024,1,2024,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,92,Recursos del Tesoro Nacional,0,Recursos del Tesoro Nacional,0,Recursos del Tesoro Nacional,999,Tesorería General de la Nación,12,Ingresos no impositivos,5,Alquileres,1,Alquileres de inmuebles,1,Decreto 1.382/12 - Artículo 15 - 30%,1.1,Tesoro Nacional,11330000,Otros ingresos no impositivos,0,GENERICO,"525,996","525,996",0,Última actualización del ejercicio 2024: 12 Abril 2024.
2024,1,2024,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,92,Recursos del Tesoro Nacional,0,Recursos del Tesoro Nacional,0,Recursos del Tesoro Nacional,999,Tesorería General de la Nación,12,Ingresos no impositivos,5,Alquileres,1,Alquileres de inmuebles,29,Otros,1.1,Tesoro Nacional,11330000,Otros ingresos no impositivos,0,GENERICO,0,0,"0,0127528",Última actualización del ejercicio 2024: 12 Abril 2024.
2024,1,2024,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,92,Recursos del Tesoro Nacional,0,Recursos del Tesoro Nacional,0,Recursos del Tesoro Nacional,999,Tesorería General de la Nación,12,Ingresos no impositivos,6,Multas,1,Multas por infracciones,29,Otras,1.1,Tesoro Nacional,11330000,Otros ingresos no impositivos,0,GENERICO,"3081,778","3081,778","2111,26460299",Última actualización del ejercicio 2024: 12 Abril 2024.
2024,1,2024,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,92,Recursos del Tesoro Nacional,0,Recursos del Tesoro Nacional,0,Recursos del Tesoro Nacional,999,Tesorería General de la Nación,12,Ingresos no impositivos,9,Otros ingresos no impositivos,1,Afectaciones y devoluciones,1,Afectación a Favor del Tesoro,1.1,Tesoro Nacional,11330000,Otros ingresos no impositivos,0,GENERICO,"19940,081","19940,081","1380,61980436",Última actualización del ejercicio 2024: 12 Abril 2024.
2024,1,2024,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,92,Recursos del Tesoro Nacional,0,Recursos del Tesoro Nacional,0,Recursos del Tesoro Nacional,999,Tesorería General de la Nación,12,Ingresos no impositivos,9,Otros ingresos no impositivos,1,Afectaciones y devoluciones,3,Rentas Diversas Dirección General Impositiva,1.1,Tesoro Nacional,11330000,Otros ingresos no impositivos,0,GENERICO,"0,125","0,125",0,Última actualización del ejercicio 2024: 12 Abril 2024.
2024,1,2024,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,92,Recursos del Tesoro Nacional,0,Recursos del Tesoro Nacional,0,Recursos del Tesoro Nacional,999,Tesorería General de la Nación,12,Ingresos no impositivos,9,Otros ingresos no impositivos,1,Afectaciones y devoluciones,5,Recaudación 5% Entrada Predio Sociedad Rural,1.1,Tesoro Nacional,11330000,Otros ingresos no impositivos,0,GENERICO,"85,089","85,089",0,Última actualización del ejercicio 2024: 12 Abril 2024.
